ts_code,t0,final_stage,terminate_date,apply_date,list_date,raise_plan_yi,raise_act_yi,price_ratio,purpose,days,ret,ex
688521.SH,20231223,实施完成,,20250612,20250630,18.07,18.07,80.0,1、AIGC及智慧出行领域Chiplet解决方案平台研发项目;2、面向AIGC、图形处理等场景的新一代IP研发及产业化项,12,0.07724938602366604,0.0641865051021906
688160.SH,20231230,实施完成,,20250703,20250721,4.65,4.65,80.0,1、智能制造生产基地建设项目。,12,0.16746299965039046,0.13511299812127975
688116.SH,20220420,实施完成,,20250417,20250514,8.0,8.0,80.0,1、锂电池用高效单壁纳米导电材料生产项目(一期);2、补充流动资金。,16,0.13988321909113988,0.09849086323416412
600458.SH,20231227,实施完成,,20250619,20250711,13.0,13.0,80.0,1、创新中心及智能制造基地项目;2、清洁能源装备提质扩能项目;3、新能源汽车减振制品能力提升项目;4、补充流动资金。,16,0.054313099041533475,0.00983925132182839
001208.SZ,20231202,实施完成,,20250917,20251021,12.15,12.15,80.0,1、新能源及电力用电缆生产建设项目;2、高端装备用高柔性特种电缆生产建设项目;3、高端装备器件用综合线束及组件生产建设项,18,-0.017996870109546093,-0.02802451326208255
603268.SH,20241017,实施完成,,20250804,20250818,40.0,40.0,80.0,募集配套资金1、恒力造船(大连)有限公司绿色高端装备制造项目;2、恒力重工集团有限公司国际化船舶研发设计中心项目(一期),10,0.17903930131004375,0.1332701088133479
605218.SH,20241130,实施完成,,20260202,20260302,4.8,4.8,80.0,1、轻量化车载新型显示组件项目;2、补充流动资金。,14,-0.024504692387904092,-0.06341742154123498
300811.SZ,20240420,实施完成,,20241121,20250225,3.0,3.0,80.0,1、新型高端一体成型电感建设项目。,61,0.046600766592697296,0.05422156229791897
688226.SH,20221202,实施完成,,20241213,20250103,10.02,5.78,80.0,1、年产5GWh储能系统建设项目；2、年产2.5万吨光伏焊带智能化生产项目；3、补充流动资金。,14,0.0766565612819401,0.13715324102175686
600416.SH,20241126,实施完成,,20250829,20250922,20.0,20.0,80.0,1、航空电气系统系列化研制及产业化项目;2、磁悬浮轴承高速电机系统研发及产业化项目;3、补充流动资金。,16,-0.13205351948807453,-0.12539958484293967
301297.SZ,20241017,实施完成,,20250812,20250904,7.83,7.83,80.0,募集配套资金用于:1、支付本次交易的中介机构费用、相关税费等;2、半导体功率模块(高性能氮化硅)陶瓷基板智能化生产线建设,17,-0.06362996008452693,-0.08848416829778194
603856.SH,20221020,实施完成,,20250110,20250122,3.08,2.51,80.0,1、年产7.4万吨高性能复合管道扩能项目;2、补充流动资金。,8,0.05135658914728669,0.03660188185692048
688525.SH,20230720,实施完成,,20250328,20250411,19.0,19.0,80.0,1、惠州佰维先进封测及存储器制造基地扩产建设项目;2、晶圆级先进封测制造项目。,9,-0.09544220602943265,-0.063854734965889
000657.SZ,20240110,实施完成,,20250318,20250416,18.0,18.0,80.0,募集配套资金用于1、标的公司1万t/d采选技改项目建设;2、支付本次交易的现金对价;3、上市公司补充流动资金。,20,-0.1250000000000001,-0.08393290145350563
002062.SZ,20230117,实施完成,,20241115,20241210,5.0,5.0,80.0,1、建设施工工程总承包及地铁盾构施工设备升级改造项目;2、研发中心建设项目;3、偿还银行贷款项目。,17,0.08577878103837477,0.05661421302627412
688138.SH,20231206,实施完成,,20250417,20250429,12.0,12.0,80.0,1、高精度掩膜版生产基地建设项目一期;2、高端半导体掩膜版生产基地建设项目一期。,8,0.005448601525608332,0.0035171543013388096
000635.SZ,20230725,实施完成,,20250731,20250826,7.0,6.84,80.0,1、宁夏英力特化工股份有限公司年产30万吨电石技改工程项目;2、宁夏英力特化工股份有限公司热电分公司储灰场自发自用分布式,18,0.03276836158192098,-0.04603620368797989
688102.SH,20241030,实施完成,,20250918,20251009,6.0,6.0,80.0,1、液体火箭发动机推力室材料、零件、组件产业化项目;2、斯瑞新材科技产业园建设项目(一);3、补充流动资金。,9,0.1413383364602876,0.11165398953885575
600644.SH,20240330,实施完成,,20241024,20250220,2.0,2.0,80.0,1、龙泉驿区100MW/200MWh电化学储能电站新型储能示范项目。,78,-0.0031347962382443084,-0.024114885180863244
600549.SH,20230519,实施完成,,20241108,20241213,35.27,35.27,80.0,"1、硬质合金切削工具扩产项目;2、1,000亿米光伏用钨丝产线建设项目;3、博白县油麻坡钨钼矿建设项目;4、补充流动资金",25,-0.05345622119815674,-0.03659561166416747
002170.SZ,20220525,实施完成,,20241108,20241231,5.0,5.0,80.0,1、硝酸法生产高纯磷酸项目;2、补充流动资金及偿还银行贷款。,37,0.049278846153846256,0.08075132927604645
002851.SZ,20250329,实施完成,,20260114,20260206,26.63,26.63,80.0,1、麦格米特全球研发中心扩展项目智能电源及电控研发测试中心建设;2、长沙智能产业中心二期项目;3、泰国生产基地(二期)建,17,0.16675108904872848,0.18411633976480557
301066.SZ,20230405,实施完成,,20250709,20250801,6.0,6.0,80.0,1、万事利人工智能工厂项目。,17,-0.030722891566265176,-0.04893855052309892
300757.SZ,20230826,实施完成,,20250521,20250612,3.84,3.84,80.0,募集配套资金1、拟用于支付本次交易的现金对价。,15,-0.03340188639103592,-0.037686934310903974
688018.SH,20250315,实施完成,,20250922,20251017,17.78,17.78,80.0,1、Wi-Fi7路由器芯片研发及产业化项目;2、Wi-Fi7智能终端芯片研发及产业化项目;3、基于RISC-V自研IP的,13,-0.12742590642395069,-0.12996628146677613
688361.SH,20241207,实施完成,,20250929,20251020,25.0,25.0,80.0,1、上海高端半导体质量控制设备研发测试及产业化项目;2、总部基地及研发中心升级建设项目;3、补充流动资金。,9,-0.01462585034013597,-0.01497290855812905
688192.SH,20230325,实施完成,,20250403,20250418,18.48,17.96,80.0,1、新药研发项目;2、国际标准创新药产业化项目;3、补充流动资金。,10,-0.058235633288487465,-0.03947429879019082
000061.SZ,20231121,实施完成,,20250903,20250930,19.64,19.64,80.0,1、光明海吉星二期项目;2、长沙海吉星二期继续建设项目;3、补充流动资金和偿还银行贷款。,19,0.011349306431273742,-0.006680675939237157
000100.SZ,20250304,实施完成,,20250805,20250822,43.59,43.59,80.0,募集配套资金用于1、支付本次交易的现金对价。,13,0.07174887892376702,0.01343445039544311
600025.SH,20240227,实施完成,,20250915,20251014,58.25,58.25,80.0,1、RM水电站项目;2、TB水电站项目。,15,0.053763440860215006,0.05247519933146716
688050.SH,20240418,实施完成,,20241128,20250512,2.85,2.85,80.0,1、隐形眼镜及注塑模具加工产线建设项目;2、补充流动资金。,106,-0.10587570621468934,-0.12539326991052469
601868.SH,20230216,实施完成,,20260306,20260401,90.0,65.0,80.0,1、中能建哈密“光(热)储”多能互补一体化绿电示范项目;2、中国能源建设集团浙江火电建设有限公司光热+光伏一体化项目;3,18,0.01038062283737018,0.05532498923393847
603099.SH,20220416,实施完成,,20251023,20251106,2.36,2.36,80.0,1、长白山火山温泉部落二期;2、长白山旅游交通设备提升项目。,10,-0.10293564170116665,-0.12203964630182496
600648.SH,20221230,实施完成,,20250403,20250421,24.75,24.75,80.0,1、新发展H2地块新建项目;2、D1C-108#~116#通用厂房项目;3、F9C-95#厂房项目;4、补充流动资金。,11,0.014154870940882747,0.029737580854781953
605333.SH,20240201,实施完成,,20250919,20251015,8.85,8.85,80.0,1、昆山泽轩汽车电器有限公司汽车整车线束生产项目;2、补充流动资金。,12,0.04883654122378611,0.024139774074381393
301278.SZ,20240424,实施完成,,20250212,20250509,1.86,1.86,80.0,1、光伏接线盒旁路保护模块建设项目;2、光储连接器及线束生产项目。,58,-0.04385458742065773,-0.04259961039110827
300476.SZ,20241108,实施完成,,20250910,20251020,19.0,19.0,80.0,1、越南胜宏人工智能HDI项目;2、泰国高多层印制线路板项目;3、补充流动资金和偿还银行贷款。,22,-0.09099666288230635,-0.10315266199924433
600521.SH,20220831,实施完成,,20250310,20250325,6.0,6.0,80.0,1、制剂数字化智能制造建设项目;2、补充流动资金。,11,0.020725388601036343,0.01957038578266279
000561.SZ,20230714,实施完成,,20250604,20250702,8.9,8.9,80.0,募集配套资金用于1、支付本次交易的现金对价;2、航空智能无线电高度表及无人机精密引导装备研发产业化项目;3、雷达导航系统,20,0.1338495575221239,0.10805678635564675
000707.SZ,20230117,实施完成,,20250724,20250827,7.09,7.09,80.0,1、收购宏宜公司68.59%股权。,24,-0.050505050505050386,-0.09913045616981708
600026.SH,20250125,实施完成,,20250924,20251022,80.0,80.0,80.0,1、投资建造6艘VLCC;2、投资建造2艘LNG运输船;3、投资建造3艘阿芙拉型原油轮。,14,-0.005704971475142595,-0.020977364266608012
002957.SZ,20240427,实施完成,,20241028,20250310,1.12,1.12,80.0,1、新能源电池智能制造装备产业园项目。,88,0.17160578911095792,0.15630343021712
300848.SZ,20240423,实施完成,,20250103,20250327,1.97,1.97,80.0,1、年产1万吨膨胀型热塑性聚氨酯弹性体项目;2、年产3万吨水性聚氨酯项目。,53,0.2521172638436482,0.19187495530970922
300539.SZ,20240109,实施完成,,20250722,20250815,5.88,5.88,80.0,1、谢岗镇横河集团华南总部项目;2、慈溪横河集团产业园产能扩建项目;3、补充流动资金。,18,0.8814082767140208,0.8229270980116259
688093.SH,20250107,实施完成,,20250905,20250919,6.0,6.0,80.0,1、光学显示薄膜材料扩产项目。,10,0.08929032258064518,0.08713029901612312
300779.SZ,20240628,实施完成,,20260316,20260410,8.5,8.5,80.0,1、揭阳大南海石化工业区一般工业固废处理一期项目;2、揭阳大南海石化工业区环保资源综合利用一期项目;3、补充流动资金。,18,-0.07198560287942424,-0.04904005247027632
603031.SH,20240326,实施完成,,20250911,20250925,2.04,2.04,80.0,"募集配套资金用于1、支付本次交易现金对价,对应股权比例4.9852%;2、支付本次交易中介机构费用。",10,0.13539311730720915,0.14187766907659038
600918.SH,20230701,实施完成,,20251112,20251128,60.0,60.0,80.0,1、信息技术及合规风控投入;2、另类投资业务;3、做市业务;4、购买国债、地方政府债、企业债等证券;5、财富管理业务;6,12,-0.04878048780487809,-0.021494996311422043
603321.SH,20240420,实施完成,,20250214,20250729,2.38,2.38,80.0,1、梅轮电梯南宁智能制造基地项目。,112,0.2505062519060688,0.1594000704447851
600732.SH,20230628,实施完成,,20250904,20250922,35.0,35.0,80.0,1、义乌六期15GW高效晶硅太阳能电池项目;2、补充流动资金。,12,-0.03063178047223991,-0.04650709957218013
300537.SZ,20240124,实施完成,,20250324,20250710,1.43,1.43,80.0,1、年产5万吨电子感光材料及配套材料项目。,73,0.41000962463907586,0.3539040315011075
603667.SH,20250617,实施完成,,20260414,20260424,10.0,10.0,80.0,1、具身智能机器人和汽车智驾核心零部件研发与产业化项目;2、补充流动资金。,8,-0.05922807017543852,-0.07151254565111875
600184.SH,20231216,实施完成,,20250702,20250718,10.2,10.2,80.0,1、高性能光学材料及先进元件项目;2、精确制导产品数字化研发制造能力建设项目;3、补充流动资金。,12,0.02645820805772714,0.0033151431510625162
002858.SZ,20230425,实施完成,,20260416,20260520,3.3,3.3,80.0,1、海南新能源汽车体验中心国际赛车场项目。,21,-0.07863777089783275,-0.10224363194948205
688506.SH,20250310,实施完成,,20250909,20250925,37.64,37.64,80.0,1、用于创新药研发项目。,12,0.04500276090557698,0.032525055607382614
300249.SZ,20250530,实施完成,,20260521,20260612,3.11,3.11,80.0,1、算力基础设施温控产品建设项目;2、算力基础设施温控产品研发测试平台项目;3、补充流动资金项目。,16,-0.15221137277426766,-0.1425877251304991
000065.SZ,20241101,实施完成,,20251215,20260202,9.6,9.6,80.0,1、波黑科曼耶山125MWp光伏项目;2、补充流动资金。,33,-0.033333333333333326,-0.06891774756161562
001207.SZ,20250228,实施完成,,20250526,20250916,3.0,3.0,80.0,1、年产10万吨高压电缆屏蔽料用纳米碳材料项目(二期)。,80,0.008232235701906454,-0.12622769607931517
688082.SH,20240126,实施完成,,20250910,20250926,44.82,44.82,80.0,1、研发和工艺测试平台建设项目;2、高端半导体设备迭代研发项目;3、补充流动资金。,12,0.29912663755458535,0.2937358864070918
688126.SH,20250308,实施完成,,20251211,20251225,21.05,21.05,80.0,募集配套资金将用于1、补充流动资金;2、支付本次交易的现金对价及中介机构费用。,10,0.02202436738519209,-0.00025157209564063976
000833.SZ,20250521,实施完成,,20260811,20260903,9.0,9.0,80.0,1、10万吨/年精制湿法磷酸项目;2、广东省英德市下太镇白面石矿区玻璃用石英砂岩矿投资项目;3、云硫矿业碎磨系统大型化、,17,-0.014384920634920584,-0.016383859461100436
300926.SZ,20240330,实施完成,,20250117,20250522,3.0,3.0,80.0,1、广东博俊汽车零部件生产项目;2、补充流动资金项目。,79,0.03658025857444036,-0.0058519346633767455
603299.SH,20250429,实施完成,,20260203,20260225,18.0,18.0,80.0,1、储气库卤水制盐综合利用工程。,10,0.045698924731182755,0.02565534954429949
600733.SH,20250429,实施完成,,20260114,20260130,60.0,60.0,80.0,1、新能源车型开发项目;2、AI智能化平台及智驾电动化系统开发项目。,12,-0.06612529002320167,-0.06427801789239873
600299.SH,20240426,实施完成,,20251205,20251226,30.0,30.0,80.0,1、功能性产品项目;2、特种产品项目;3、可持续发展项目;4、补充流动资金。,15,-0.01969365426695846,-0.034748486701296044
688301.SH,20240430,实施完成,,20250919,20251016,11.74,11.74,80.0,1、X线真空器件及综合解决方案建设项目。,13,0.033197230605361394,0.007833504266068214
002976.SZ,20240521,实施完成,,20251117,20251209,6.32,6.32,80.0,1、汽车空气悬架系统及部件生产建设项目;2、座椅系统集成及部件生产建设项目;3、补充流动资金。,16,0.037864445285876736,0.054459884390509083
603683.SH,20240425,实施完成,,20241227,20250521,2.27,2.27,80.0,1、西南生产基地项目(一期);2、补充流动资金。,92,0.5095338983050848,0.5151344927386512
600027.SH,20240802,实施完成,,20250805,20250822,34.28,34.28,80.0,募集配套资金用于1、华电望亭2×66万千瓦机组扩建项目;2、支付本次重组现金对价、中介机构费用及相关税费。,13,0.018832391713747842,-0.03660282250228564
603209.SH,20230401,实施完成,,20250521,20250610,11.24,6.43,80.0,1、不锈钢化学品船舶购建项目；2、LPG船舶购建项目；3、补充流动资金。,13,0.027929155313351606,0.02876651510151662
